epoch,acc,loss,val_acc,val_loss
0,0.9992578125,0.0022144143702963427,0.9915625,0.04454338420082252
1,0.9996875,0.001317004462430198,0.98921875,0.06004198000439032
2,0.9991796875,0.0023404818568885234,0.98796875,0.060379685541197714
3,0.9993359375,0.001840758097865205,0.9925,0.035926888738284785
4,0.99953125,0.0014317885549434096,0.9875,0.06489253048216255
5,0.9991796875,0.002159753521548602,0.9915625,0.043266097456138936
6,0.999453125,0.0015781905194422307,0.98875,0.05883408485209742
7,0.999453125,0.0020530544367423076,0.9890625,0.055822128267127485
8,0.9996875,0.0013491129401753809,0.99125,0.04928537420994871
9,0.9990234375,0.0030291387332253093,0.9859375,0.07212687530404197
