epoch,acc,loss,val_acc,val_loss
0,0.998671875,0.00408645035549938,0.98515625,0.06029560198245235
1,0.9988671875,0.003303338916268501,0.98671875,0.05763155753518731
2,0.998046875,0.004604197343975614,0.98765625,0.04854550076900978
3,0.998984375,0.002591717515616665,0.9871875,0.04935419698836995
4,0.9988671875,0.0032921280082403824,0.990625,0.041285398999534664
5,0.997890625,0.005193206515494424,0.99015625,0.049969157122650355
6,0.998515625,0.004071832870499819,0.98953125,0.04699822086127369
7,0.9987109375,0.0038478132644223706,0.98734375,0.047483141213597264
8,0.9983984375,0.004536603510435384,0.98890625,0.04542183048937147
9,0.9987890625,0.00372863455581097,0.9846875,0.05973614088802151
