epoch,acc,loss,val_acc,val_loss
0,0.997421875,0.008378782946165302,0.99046875,0.03105970714146679
1,0.9960546875,0.010357970553413906,0.99125,0.029196621852170212
2,0.9971875,0.007841877240152825,0.99265625,0.025198704847716726
3,0.9973046875,0.00877386619110439,0.9896875,0.029397974974126554
4,0.9969140625,0.009766385881093811,0.9909375,0.033794496105729196
5,0.996875,0.009005732179484766,0.99234375,0.024451778266666224
6,0.996953125,0.009042254458336174,0.9784375,0.08041706875839737
7,0.9967578125,0.009153057832454578,0.9896875,0.031050115882680984
8,0.9974609375,0.008389731942424988,0.99296875,0.02369872175191631
9,0.9967578125,0.009049620596488239,0.9890625,0.03337982581473625
