epoch,acc,loss,val_acc,val_loss
0,0.9990625,0.0026333621894862346,0.988125,0.057001384806740135
1,0.9988671875,0.0032832240149069493,0.99234375,0.034012039612734954
2,0.9994140625,0.0018155337506991743,0.9909375,0.04199101318867633
3,0.999296875,0.0021336344295635,0.989375,0.044475098395428174
4,0.9988671875,0.002969098758573665,0.99171875,0.04302966882423562
5,0.998828125,0.0027945442134429755,0.98828125,0.05537758419120564
6,0.99921875,0.002644486474443113,0.99109375,0.03888428513007966
7,0.9983984375,0.004019968694320752,0.98796875,0.05348077892927392
8,0.9988671875,0.0030411643555517285,0.99015625,0.049710908277929775
9,0.9994140625,0.001772757726352694,0.99171875,0.04726628681085572
