epoch,acc,loss,val_acc,val_loss
0,0.999609375,0.0012235326974232308,0.98578125,0.08192300604963293
1,0.9991796875,0.0021135856451806843,0.99078125,0.041242845706194374
2,0.99953125,0.0014109886198290411,0.99328125,0.03379642360613417
3,0.9991015625,0.00289760936008868,0.9915625,0.04063229163458459
4,0.9993359375,0.002277789091465223,0.9865625,0.07245638621200783
5,0.99921875,0.002059418541683442,0.9909375,0.04660223830996983
6,0.999375,0.0018921731487014527,0.98,0.11527608317726531
7,0.9992578125,0.001828615557769062,0.99265625,0.03777709170215189
8,0.9994921875,0.0014856335688013722,0.99109375,0.047783457224969086
9,0.99953125,0.0015096313640924563,0.99234375,0.038542280489781006
