epoch,acc,loss,val_acc,val_loss
0,0.999140625,0.001880216071633285,0.986875,0.06073660276243871
1,0.99890625,0.0026283858078321744,0.9871875,0.06064376631266327
2,0.9992578125,0.0018811565264773122,0.99140625,0.036850456118127116
3,0.999140625,0.00255904017055272,0.9896875,0.06080603778991417
4,0.9993359375,0.0018312964071710526,0.98609375,0.061342541800243
5,0.9992578125,0.0020616596222667025,0.9865625,0.05219040695443027
6,0.999375,0.0015199262643063349,0.99234375,0.03222254075197384
7,0.9991015625,0.002578862148072716,0.9890625,0.047687322900382016
8,0.999140625,0.0022254116603136966,0.9925,0.04448005034071428
9,0.9996875,0.0014510793092460971,0.99171875,0.03619945546777345
