epoch,acc,loss,val_acc,val_loss
0,0.9993359375,0.002044325715424797,0.98890625,0.05682420498878173
1,0.9996875,0.0011924858462708165,0.991875,0.04756834744525975
2,0.9995703125,0.0012991704590211838,0.99078125,0.04604087407167128
3,0.9992578125,0.0019114097578808043,0.98828125,0.06544113484826823
4,0.998984375,0.002349790298723029,0.9896875,0.05980113476650502
5,0.9991796875,0.0021518324225925055,0.99109375,0.0441030025728638
6,0.9991796875,0.0027383788096404693,0.9853125,0.08388277421093335
7,0.9991796875,0.0020437982512764383,0.99,0.049452959961956824
8,0.999296875,0.0019292067581040584,0.99140625,0.0440112638665299
9,0.9992578125,0.002162579654280332,0.98796875,0.06097659284206088
